Close,High,Low,Open,Volume
NVDA,NVDA,NVDA,NVDA,NVDA
21.29123878479004,22.22154435088089,21.120550000261794,21.829258865642,385354000
22.931249618530273,22.996132023942444,21.28325099056678,21.47889393725402,491996000
24.45148277282715,24.552299054127236,23.12988952261609,23.457292552284873,671422000
24.720991134643555,24.796851321954325,23.862553485348077,24.076165263385313,471941000
26.404922485351562,26.520712789888094,24.579248007289475,24.753929194458188,730719000
26.685413360595703,27.10265486766904,25.919807094663252,26.45882662219231,591727000
26.475799560546875,27.18850274822909,26.024621290380676,26.678429776405682,547007000
25.587411880493164,26.563633135603418,25.52851909569361,26.078516362640386,502120000
28.098840713500977,28.268531837117266,25.859917039185778,26.11844711768974,877379000
27.64167594909668,28.306466021323548,27.221441486555513,27.835323644890032,579016000
28.16771697998047,28.198660780217054,27.15655743522871,27.705559052925192,425494000
28.603923797607422,28.89339579270697,27.929151693458024,28.64285248149159,488984000
27.639680862426758,28.444215914701186,27.45302041414032,28.25256539037633,463487000
27.236413955688477,28.19666565950048,27.220444189167058,27.73151289162019,523440000
26.663455963134766,27.446031589701068,26.219264969798488,27.325251194574196,517235000
27.31027603149414,27.507916136883054,26.564633902248794,26.679424670623536,397120000
25.883874893188477,27.269352943730603,25.773076554519676,27.204470536288614,436615000
24.36264419555664,25.254020976141952,23.959379064062016,24.88868689300515,703833000
24.164003372192383,24.67706914237199,23.435330567050546,24.396579708521703,557992000
23.076984405517578,23.879524117334512,23.02008878589578,23.873534503516744,524781000
21.877166748046875,22.27943419352608,21.620633863364553,22.173627848560624,575207000
21.46491813659668,22.683699749756602,21.243321479658512,22.496041696902733,662258000
22.162649154663086,22.459110293944573,21.416009317470518,21.68851390489682,516943000
21.21936798095703,22.73560855917908,21.12454130662309,22.464101591348445,569097000
21.7434139251709,22.047858038582817,21.040692857198728,21.161473248993577,525701000
22.15766143798828,22.332342663985674,21.275267078378064,21.680529426574587,512781000
21.44295883178711,22.62879947914328,21.161471751554885,22.47607766412993,468974000
20.146320343017578,22.351305380675164,19.963652360371036,21.66954608901935,656209000
19.479536056518555,20.448772191837854,19.46456392428075,20.266104182229988,624713000
19.86583137512207,19.90875249765362,19.061296409060496,19.167102763902953,641566000
18.75385284423828,19.75203534038587,18.636067279230755,19.68216287027666,653143000
18.381534576416016,19.13216683922804,18.25676174406092,18.564200662650713,499460000
19.74604606628418,20.00058367334218,18.456394441911,18.932526784881514,570327000
18.51329803466797,20.091424481750614,18.483351864041435,19.366743906756064,500435000
19.497501373291016,19.53842532093115,18.357576663441748,18.507303670385827,572049000
19.566377639770508,19.788973871458698,19.09823006494358,19.364745058425033,475751000
20.29705047607422,20.36293053144151,18.716926781828864,19.886798009795154,648855000
18.80975341796875,19.888788220846624,18.466378728953146,19.830894968407897,626331000
18.641056060791016,19.476534645488314,17.957301631451948,18.701946011308845,633297000
16.919198989868164,18.22182592676912,16.796421410513055,18.001228764705814,644455000
17.563020706176758,18.16492540380209,16.994056975947228,17.656849725721745,761474000
16.59977912902832,17.7207395102495,16.537893425141622,17.315477156303142,670167000
16.145605087280273,16.75749197618236,15.538711130202692,16.189525752393525,708728000
17.67382049560547,17.895417154710085,16.562844297235856,16.757489599664027,670437000
17.23262596130371,17.75567386028926,17.074914055272394,17.477181558942796,521446000
18.143966674804688,18.337614359005986,17.601954209019933,18.04115321874996,585830000
16.90721321105957,18.08506874726396,16.833348307496834,17.672819309592427,545161000
17.092878341674805,17.654854836825514,16.703585856926992,16.906217932771696,621310000
16.663665771484375,17.37836434024827,15.726371887941493,17.300506956537912,739105000
16.867298126220703,16.884267436307404,16.14960464050177,16.244431346155118,639889000
16.12464141845703,16.56683711237005,15.751321521154898,16.47999533080433,588550000
16.944150924682617,17.079903445712347,15.97092245670094,15.990886566703573,781132000
17.818559646606445,18.059120906414734,15.992882971425454,16.006857468643506,996575000
18.776811599731445,18.84668406925353,18.06710340923342,18.15294754488141,738379000
18.638065338134766,19.165105599325045,18.31665005645975,18.945504221241023,664100000
18.28670883178711,19.018376635802273,18.089068680481994,18.68997592200463,544514000
19.556396484375,19.58334784646,18.16493055901775,18.258759605191464,648656000
18.685977935791016,19.296867114895196,18.48833782299085,19.047321460231885,598779000
18.75185775756836,19.301856968127392,18.53026109692932,19.104216857601944,422406000
18.891605377197266,18.965470299087695,18.154945715304475,18.43842998315099,388914000
18.618045806884766,19.14919082607967,18.50522645422863,18.768802321218942,363252000
18.019010543823242,18.902589231705353,18.01202181811601,18.451315596651252,395574000
16.946735382080078,17.66857359163236,16.841902597628902,17.571729282063977,465248000
15.621866226196289,16.28579798543527,15.580931719685918,15.974298882999761,604153000
15.810561180114746,16.040191246565456,15.387241563186638,15.705729359064668,469680000
16.500450134277344,16.84090192856141,15.900414844094753,16.069143021465198,563936000
15.575940132141113,15.916392943958204,15.376261580184906,15.834523928335084,545749000
15.854491233825684,15.969306274754233,15.303377894797796,15.622863557257194,630334000
16.53938865661621,16.98067807199888,16.380643675300785,16.448535233491057,483089000
16.333723068237305,16.63523803952557,16.15401188075244,16.199937522982893,437135000
